"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C02_001E","S1901_C02_001M","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C01_002E","S1901_C01_002M","S1901_C02_002E","S1901_C02_002M","S1901_C03_002E","S1901_C03_002M","S1901_C04_002E","S1901_C04_002M","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C03_003E","S1901_C03_003M","S1901_C04_003E","S1901_C04_003M","S1901_C01_004E","S1901_C01_004M","S1901_C02_004E","S1901_C02_004M","S1901_C03_004E","S1901_C03_004M","S1901_C04_004E","S1901_C04_004M","S1901_C01_005E","S1901_C01_005M","S1901_C02_005E","S1901_C02_005M","S1901_C03_005E","S1901_C03_005M","S1901_C04_005E","S1901_C04_005M","S1901_C01_006E","S1901_C01_006M","S1901_C02_006E","S1901_C02_006M","S1901_C03_006E","S1901_C03_006M","S1901_C04_006E","S1901_C04_006M","S1901_C01_007E","S1901_C01_007M","S1901_C02_007E","S1901_C02_007M","S1901_C03_007E","S1901_C03_007M","S1901_C04_007E","S1901_C04_007M","S1901_C01_008E","S1901_C01_008M","S1901_C02_008E","S1901_C02_008M","S1901_C03_008E","S1901_C03_008M","S1901_C04_008E","S1901_C04_008M","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010E","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C01_011E","S1901_C01_011M","S1901_C02_011E","S1901_C02_011M","S1901_C03_011E","S1901_C03_011M","S1901_C04_011E","S1901_C04_011M","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C03_012E","S1901_C03_012M","S1901_C04_012E","S1901_C04_012M","S1901_C01_013E","S1901_C01_013M","S1901_C02_013E","S1901_C02_013M","S1901_C03_013E","S1901_C03_013M","S1901_C04_013E","S1901_C04_013M","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C04_014M","S1901_C01_015E","S1901_C01_015M","S1901_C02_015E","S1901_C02_015M","S1901_C03_015E","S1901_C03_015M","S1901_C04_015E","S1901_C04_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M"
"0500000US37001","Alamance County, North Carolina","64700","1430","40499","2857","29319","2433","24201","2400","6.3","1.5","3.8","1.5","0.8","0.7","12.0","3.6","5.0","1.3","1.7","0.9","0.9","0.8","10.0","3.0","11.7","2.2","5.6","1.7","3.8","1.7","22.2","4.4","10.3","1.8","9.9","2.5","6.6","2.3","13.2","3.5","16.6","2.5","14.8","2.7","12.0","2.6","18.6","5.0","18.4","2.5","20.7","3.6","21.4","3.4","13.4","3.9","10.0","1.7","13.5","2.5","15.3","2.7","5.6","2.9","14.7","1.9","20.1","3.0","26.1","4.1","3.7","1.5","4.4","1.1","6.0","1.6","8.0","2.1","1.2","1.2","2.5","1.0","3.9","1.5","5.3","2.1","0.2","0.3","49979","2410","65163","7417","82206","5284","29444","3519","68592","4903","85258","7330","N","N","38273","3256","30.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.6","(X)"
"0500000US37101","Johnston County, North Carolina","70001","1947","51274","2864","38878","3045","18727","2307","3.6","1.1","1.8","1.2","0.3","0.3","8.4","2.9","4.4","1.8","2.5","1.4","2.0","1.5","10.1","5.0","8.6","2.5","6.6","2.2","3.6","1.8","16.0","6.1","11.6","2.4","12.9","3.0","10.1","3.0","10.6","3.5","12.8","2.6","9.9","2.6","7.7","2.6","19.8","5.6","21.3","3.2","22.7","3.5","23.2","4.0","18.3","6.2","12.6","2.2","14.5","3.0","16.7","3.6","6.7","3.1","17.4","2.6","19.1","3.2","23.4","4.1","9.2","4.8","3.9","1.5","5.2","2.0","6.9","2.6","0.2","0.4","3.9","1.5","4.9","1.9","6.1","2.4","0.7","0.9","60132","2600","64899","4460","80435","7412","37153","5985","73747","4876","81854","6261","N","N","46745","5241","35.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.3","(X)"
"0500000US37135","Orange County, North Carolina","53959","1460","32935","1764","N","N","21024","1801","6.5","1.7","3.6","2.0","N","N","11.5","3.2","4.3","1.2","1.5","1.1","N","N","8.1","2.7","6.7","2.0","3.1","1.7","N","N","13.0","4.0","7.4","1.8","6.1","2.2","N","N","10.6","3.5","11.6","2.5","7.1","2.4","N","N","18.6","4.6","15.8","2.6","15.1","3.5","N","N","15.2","3.8","11.4","2.0","11.5","2.4","N","N","10.8","3.8","12.7","2.1","18.3","3.2","N","N","3.9","2.0","8.1","2.3","10.8","3.0","N","N","3.7","2.9","15.6","2.2","22.8","3.2","N","N","4.4","2.6","72563","5535","103354","13507","125781","9454","41740","3764","119216","12115","147829","12617","N","N","73681","25981","23.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.6","(X)"
"0500000US37179","Union County, North Carolina","77696","1503","61323","1996","50743","1776","16373","1579","1.7","0.7","1.1","0.7","0.2","0.3","6.1","3.0","2.3","1.0","1.2","0.8","0.4","0.3","7.7","3.6","5.6","1.3","3.6","1.2","2.2","0.8","13.9","3.7","8.1","1.3","6.9","1.5","5.4","1.4","13.1","3.4","12.1","1.8","9.0","1.8","7.2","1.7","24.7","5.0","15.9","1.7","16.3","2.0","15.5","2.1","15.8","3.7","13.5","1.8","14.0","2.1","14.4","2.2","8.5","3.2","20.9","2.2","24.1","2.5","26.8","2.7","6.0","2.5","9.2","1.7","10.5","2.2","12.3","2.7","3.2","1.7","10.7","1.6","13.3","2.0","15.5","2.4","0.9","0.8","80337","2486","95029","6341","105281","3587","39088","2432","109937","6240","124097","8203","N","N","50419","5057","31.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.8","(X)"
"0500000US38035","Grand Forks County, North Dakota","30916","958","17304","1179","N","N","13612","1277","10.5","3.2","2.4","1.5","N","N","20.9","6.8","2.5","1.4","0.7","0.9","N","N","4.9","2.8","10.4","2.8","6.1","3.1","N","N","15.7","5.2","10.0","2.8","13.8","4.7","N","N","6.3","2.8","13.6","3.6","8.8","3.2","N","N","20.3","7.2","18.5","3.8","17.4","3.8","N","N","19.7","6.6","11.3","2.5","15.1","3.6","N","N","5.7","3.3","14.2","2.8","21.9","4.6","N","N","4.8","2.7","5.0","1.8","7.9","2.6","N","N","0.7","1.0","3.9","1.2","5.9","2.4","N","N","1.1","1.1","52853","3368","78005","10053","93948","7789","38210","10518","70928","5253","93052","9139","N","N","41460","5545","31.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.4","(X)"
"0500000US39017","Butler County, Ohio","143040","2130","94760","2854","71729","2554","48280","2828","6.0","1.0","2.8","0.8","0.8","0.5","13.8","2.7","3.8","1.0","1.9","0.8","1.1","0.8","7.6","2.4","8.5","1.4","6.1","1.4","3.1","1.1","15.4","3.2","9.6","1.2","6.7","1.1","4.2","1.2","16.5","2.8","13.8","1.6","10.9","1.7","9.7","1.7","18.0","3.1","17.7","1.5","19.2","2.1","17.5","2.4","15.1","2.9","12.3","1.4","14.7","1.9","16.7","2.3","6.4","1.8","15.3","1.5","19.7","1.9","23.7","2.3","5.0","1.8","7.2","1.0","9.7","1.5","12.6","2.0","1.4","1.2","5.8","0.8","8.3","1.3","10.5","1.7","0.9","0.6","60589","2147","78731","3084","95017","4084","32341","2540","81404","3042","97900","3828","N","N","45102","5943","35.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.0","(X)"
"0500000US41017","Deschutes County, Oregon","79950","2076","51474","2689","N","N","28476","2336","4.2","1.4","3.4","1.6","N","N","8.0","3.7","4.4","1.2","2.0","1.1","N","N","9.1","2.9","7.9","1.8","5.0","1.8","N","N","13.0","3.9","7.4","1.9","6.6","2.4","N","N","10.3","3.2","12.3","2.0","10.6","2.7","N","N","14.5","4.2","19.6","2.5","20.0","3.8","N","N","18.3","4.6","13.7","2.2","14.6","3.1","N","N","13.9","3.6","15.5","2.4","18.6","2.9","N","N","7.1","2.7","7.1","1.7","8.9","2.3","N","N","3.2","2.2","8.0","1.6","10.3","2.5","N","N","2.7","1.7","67577","3751","79412","5626","88111","7191","44559","8204","92270","5215","107316","7500","N","N","58369","6075","34.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.3","(X)"
"0500000US42033","Clearfield County, Pennsylvania","31992","1190","20941","1248","15707","1153","11051","980","8.1","2.4","4.7","2.4","2.3","1.6","16.0","5.4","4.9","1.4","2.8","1.5","0.7","0.5","9.3","3.0","15.5","2.6","10.8","3.0","7.7","3.3","24.7","5.2","9.7","1.9","7.8","2.1","7.4","2.2","12.8","4.0","16.2","2.5","15.6","2.9","16.2","3.5","18.8","5.1","17.9","2.6","22.5","3.8","24.4","4.7","10.4","3.5","9.3","1.6","9.9","1.9","12.2","2.5","6.6","2.6","12.5","2.5","17.7","3.7","20.3","3.7","0.8","0.6","4.2","1.6","5.7","2.5","5.6","2.1","0.4","0.6","1.7","0.9","2.5","1.3","3.3","1.7","0.2","0.3","46205","4126","57945","3170","62565","3348","24971","4760","61193","4623","74293","6682","N","N","32417","2642","38.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.7","(X)"
"0500000US45057","Lancaster County, South Carolina","35710","1145","26981","1548","N","N","8729","1538","3.5","1.8","4.0","2.5","N","N","5.8","3.9","6.8","2.3","2.9","2.3","N","N","18.8","6.3","12.1","3.1","7.0","2.6","N","N","27.5","9.0","10.2","2.6","8.6","3.3","N","N","16.1","6.4","11.5","3.4","11.4","4.2","N","N","8.2","4.2","17.0","3.4","18.6","3.9","N","N","12.6","7.8","11.6","3.1","13.1","3.7","N","N","6.1","3.7","17.3","4.6","22.2","6.2","N","N","1.8","1.9","5.8","1.9","7.1","2.5","N","N","1.7","2.1","4.2","2.1","5.2","2.7","N","N","1.3","1.4","57224","7340","70117","8855","88404","13603","21077","7523","85008","14039","97540","17952","N","N","44002","13267","32.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.0","(X)"
"0500000US47009","Blount County, Tennessee","51446","1680","38384","1748","29101","2032","13062","1672","5.3","1.3","3.4","1.5","1.2","0.8","11.7","4.1","4.8","1.5","2.4","1.3","1.7","1.0","11.8","5.1","8.3","2.1","5.7","1.9","4.4","2.1","16.0","4.8","8.8","2.0","7.5","2.5","7.9","2.9","13.6","5.6","16.0","2.6","15.2","3.0","11.5","2.9","22.7","6.7","19.2","3.0","21.6","4.0","19.2","4.5","10.5","4.0","14.3","2.7","16.6","3.2","19.3","4.1","5.4","2.7","15.4","2.7","17.9","3.4","21.9","4.4","6.3","3.5","4.7","1.3","5.7","1.6","7.5","2.1","1.5","1.3","3.2","1.0","4.0","1.2","5.3","1.7","0.5","0.8","58809","4446","67266","4725","80306","6360","32439","5161","74417","4176","84525","5768","N","N","40528","4546","33.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.8","(X)"
"0500000US48121","Denton County, Texas","297899","3021","212406","4874","173783","5232","85493","4187","3.3","0.6","1.6","0.5","1.4","0.6","8.0","1.8","2.1","0.6","0.9","0.4","0.5","0.3","5.4","1.7","4.8","0.7","2.4","0.6","1.7","0.6","10.9","1.9","5.6","0.9","4.0","0.9","3.1","0.9","10.1","2.1","10.8","1.1","7.7","1.0","6.2","1.0","19.4","2.7","15.5","1.3","13.9","1.4","11.8","1.3","20.1","2.5","13.9","1.2","15.5","1.5","14.3","1.5","10.6","1.7","19.2","1.2","22.4","1.7","24.3","1.9","8.5","1.6","11.8","1.0","14.6","1.3","16.5","1.5","4.0","1.4","13.0","0.9","16.9","1.3","20.0","1.6","3.0","1.0","88117","2773","106492","3777","120168","3463","45796","3903","113705","2826","132642","3782","144632","4443","62793","3999","33.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.4","(X)"
"0500000US48375","Potter County, Texas","45550","1413","28561","1652","N","N","16989","1656","10.5","2.5","7.1","2.7","N","N","16.9","4.3","7.1","1.7","1.8","1.2","N","N","16.3","4.0","12.6","2.3","11.9","2.8","N","N","16.5","4.7","15.5","2.6","13.0","3.8","N","N","19.9","5.3","13.8","2.9","17.9","4.6","N","N","8.3","3.4","19.0","2.6","18.6","3.6","N","N","14.6","4.0","8.2","1.9","10.3","2.6","N","N","4.6","2.6","7.6","1.6","10.9","2.6","N","N","1.7","1.1","1.8","0.8","2.7","1.3","N","N","0.3","0.5","3.9","1.5","5.7","2.3","N","N","0.9","0.8","40797","3760","48440","3663","61615","7690","25158","3625","57771","4979","70756","6771","N","N","33662","3639","36.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.9","(X)"
"0500000US48453","Travis County, Texas","486548","5582","281467","5663","211324","6281","205081","5775","5.4","0.7","3.2","0.8","1.1","0.6","9.2","1.2","3.0","0.5","1.8","0.5","1.4","0.5","4.6","0.9","6.0","0.6","4.3","0.8","2.9","0.8","8.7","1.0","6.8","0.7","5.6","1.0","4.4","1.0","8.8","1.2","11.3","0.8","8.8","1.2","6.5","1.0","14.9","1.4","16.7","1.2","15.1","1.4","12.7","1.4","19.8","1.7","11.7","0.7","11.5","1.2","11.5","1.4","11.1","1.2","17.6","0.9","20.4","1.1","22.5","1.4","12.9","1.5","8.5","0.8","11.4","1.2","14.3","1.5","4.3","0.9","13.1","0.8","17.8","1.1","22.8","1.3","5.7","1.0","76392","2247","98859","5172","118200","4815","54096","2919","110876","3039","134945","4546","157249","5283","74051","3233","34.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.8","(X)"
"0500000US49011","Davis County, Utah","104462","1731","83092","2722","70230","2679","21370","2145","2.4","0.7","1.7","0.8","0.4","0.3","6.4","2.1","1.7","0.7","1.4","0.9","0.5","0.3","4.1","2.4","4.3","1.0","2.4","0.9","1.0","0.5","12.6","4.1","6.4","1.1","4.7","1.3","2.6","0.9","14.3","4.3","10.8","1.5","8.1","1.5","6.9","1.3","19.1","4.5","16.2","1.8","16.2","2.0","15.8","2.0","17.9","3.9","17.7","1.9","18.5","2.2","19.9","2.5","14.4","3.6","24.6","2.1","28.7","2.3","31.8","2.5","9.1","3.7","9.2","1.3","10.3","1.4","11.9","1.7","1.3","0.9","6.6","1.0","8.0","1.2","9.1","1.4","0.8","0.8","84358","3128","94692","3252","103595","4225","44291","3898","99560","3851","109374","4116","N","N","55414","6781","27.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.2","(X)"
"0500000US51013","Arlington County, Virginia","109940","1822","51898","2550","40662","2321","58042","2927","3.1","0.9","1.3","0.9","0.6","0.6","4.7","1.4","1.9","0.8","1.3","1.1","0.8","0.8","2.5","1.1","4.0","1.1","2.7","1.4","1.7","1.4","5.2","1.5","2.2","0.8","2.9","1.4","1.6","1.2","2.1","1.0","5.5","1.1","6.0","1.5","4.8","1.7","5.6","1.9","13.1","1.9","9.6","2.8","6.7","2.7","16.6","2.7","10.3","1.5","5.6","1.5","4.9","1.9","14.4","2.6","21.0","2.1","18.8","2.8","17.4","3.2","22.8","3.2","15.4","1.9","15.7","2.5","17.9","2.8","15.1","2.5","23.5","1.7","36.1","3.0","43.6","3.7","11.0","2.0","122394","4383","154608","10187","181070","9596","96802","7005","154670","6048","193253","11302","N","N","116549","6814","22.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.2","(X)"
"0500000US01101","Montgomery County, Alabama","87553","2304","54249","2769","32915","2428","33304","2719","10.2","1.5","8.1","2.1","1.9","1.1","16.3","3.3","5.3","1.2","2.8","1.2","2.1","1.3","9.4","2.4","12.3","1.8","9.6","2.1","3.7","1.3","16.9","3.4","8.4","1.6","6.9","2.2","5.5","2.0","10.2","2.6","13.8","2.0","14.2","2.5","8.7","2.8","13.6","3.1","16.7","2.1","15.7","2.6","18.2","3.6","18.4","3.7","12.2","1.9","14.3","2.4","17.4","3.7","6.9","2.4","11.0","1.4","15.2","2.1","21.9","3.0","4.4","1.6","5.3","1.3","7.0","1.7","10.7","2.6","1.8","1.1","4.7","0.9","6.3","1.4","9.7","2.2","2.1","0.8","49989","2042","64057","6830","90843","5094","31785","4246","74318","4228","87990","5988","N","N","49698","5011","36.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.4","(X)"
"0500000US06073","San Diego County, California","1130911","6394","761247","9445","561723","8696","369664","8134","4.3","0.3","2.8","0.4","1.3","0.3","8.5","0.8","3.4","0.3","1.7","0.3","0.8","0.2","7.2","0.7","6.5","0.4","5.3","0.5","3.5","0.4","9.6","0.9","7.0","0.4","6.5","0.5","4.9","0.5","8.9","0.8","10.5","0.5","10.1","0.6","8.2","0.6","12.2","0.9","16.0","0.6","15.4","0.7","13.7","0.7","17.2","1.2","12.6","0.5","12.3","0.5","12.6","0.7","13.0","1.0","18.2","0.6","20.1","0.7","22.7","0.9","13.0","1.0","10.1","0.5","12.0","0.7","14.4","0.9","5.2","0.6","11.3","0.4","13.8","0.6","17.9","0.7","5.1","0.7","79079","1474","90981","1440","108144","2164","53133","1790","106237","1467","119407","1848","137768","2245","73637","2623","34.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.2","(X)"
"0500000US06077","San Joaquin County, California","231917","1766","174492","3004","118379","3458","57425","3205","4.7","0.8","3.7","0.7","1.2","0.5","10.3","2.0","4.3","0.6","2.7","0.6","1.5","0.6","10.5","1.9","9.7","1.2","8.5","1.2","5.1","1.1","15.7","2.8","8.2","0.9","7.0","1.1","6.7","1.3","10.8","1.8","12.0","1.1","12.3","1.4","10.1","1.5","12.0","2.3","18.0","1.4","18.5","1.8","16.7","2.1","16.4","2.3","13.2","1.2","14.0","1.4","15.9","1.9","9.5","1.7","15.9","1.1","17.4","1.5","21.5","1.9","8.6","2.0","7.7","1.0","8.4","1.2","11.6","1.8","4.0","1.5","6.3","0.7","7.4","0.9","9.7","1.2","2.2","1.0","64119","2493","70745","2520","87974","4431","38087","4048","84697","2542","91569","3284","108188","4201","54489","3287","38.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.0","(X)"
"0500000US10001","Kent County, Delaware","67841","1367","44907","2449","30283","2176","22934","2239","6.3","1.7","4.5","2.1","2.0","1.9","12.4","4.1","4.5","1.3","2.5","1.1","1.8","1.3","9.2","3.1","10.7","2.1","8.3","2.3","3.6","2.2","17.0","3.8","11.1","2.2","10.1","2.5","8.2","2.9","11.3","3.6","13.0","2.7","11.8","2.6","10.1","2.8","16.1","4.9","19.2","2.8","19.2","3.7","19.9","4.1","18.8","4.6","12.8","2.1","16.0","2.8","19.1","3.3","7.4","3.1","14.4","2.3","17.1","3.1","20.4","3.9","5.8","2.8","4.6","1.2","5.8","1.8","8.2","2.5","1.3","1.1","3.4","1.1","4.7","1.5","6.7","2.2","0.9","1.1","54419","3658","66016","3870","83424","6475","35419","8688","69806","3779","80703","5550","N","N","43831","4589","35.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.5","(X)"
"0500000US12111","St. Lucie County, Florida","118768","3239","81576","4696","59732","4726","37192","4017","5.6","1.3","2.9","1.6","1.5","1.0","12.4","3.5","5.0","1.2","2.3","1.0","2.1","1.0","11.1","3.4","9.8","1.9","7.5","2.1","5.5","1.8","16.7","4.3","10.2","2.1","10.2","2.8","7.6","2.6","11.3","2.7","16.1","2.6","13.3","2.6","12.4","2.8","22.4","5.7","19.5","2.9","21.9","3.7","21.5","3.4","12.6","3.0","12.5","1.7","16.1","2.2","18.3","2.9","4.5","1.9","13.1","2.2","17.5","3.0","20.4","3.6","4.6","2.0","4.3","1.1","4.5","1.3","5.9","1.7","2.6","1.6","3.8","1.3","3.8","1.5","4.8","1.9","1.8","1.4","54098","3900","64682","5287","74079","6347","33086","5958","70069","4876","79008","5929","N","N","45051","5162","35.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.1","(X)"
"0500000US13185","Lowndes County, Georgia","41734","1535","23712","1917","N","N","18022","1965","20.8","4.2","16.1","5.0","N","N","28.1","6.8","7.0","2.0","4.0","2.4","N","N","10.9","3.9","11.9","2.7","9.8","3.9","N","N","15.7","5.5","10.4","2.8","8.8","3.4","N","N","12.7","4.3","8.8","2.5","8.0","2.7","N","N","9.3","4.3","16.7","2.9","15.9","3.9","N","N","16.7","5.6","10.1","2.1","14.6","3.4","N","N","3.5","1.8","9.3","2.3","15.3","3.8","N","N","1.5","1.3","2.3","0.9","3.6","1.6","N","N","0.5","0.7","2.7","1.3","3.9","1.9","N","N","1.0","1.2","34886","6770","57457","8940","76062","4630","21565","3240","54847","5399","69522","6843","N","N","34492","7065","30.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.7","(X)"
"0500000US17001","Adams County, Illinois","26397","972","17655","1126","N","N","8742","1010","7.3","2.8","1.6","1.2","N","N","18.6","7.4","3.6","1.7","1.4","0.9","N","N","8.2","4.8","9.5","2.2","7.5","2.3","N","N","18.0","5.2","10.0","2.8","7.2","3.2","N","N","17.1","5.7","12.6","2.5","9.2","2.4","N","N","17.5","5.8","21.7","3.5","27.0","4.9","N","N","11.5","3.7","15.7","3.1","19.4","4.0","N","N","4.6","2.8","12.9","2.6","18.0","3.5","N","N","2.7","2.0","2.7","1.2","3.3","1.8","N","N","1.0","1.1","4.1","1.7","5.3","2.4","N","N","0.9","1.4","56699","6791","71521","2610","85373","7752","27648","3855","75647","9571","92439","13466","N","N","36819","6348","32.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.9","(X)"
"0500000US17037","DeKalb County, Illinois","38849","1227","21298","1384","N","N","17551","1531","4.4","1.9","3.8","2.5","N","N","6.3","3.3","5.6","1.9","1.7","1.7","N","N","11.6","4.4","10.3","2.7","5.5","2.2","N","N","16.8","5.1","8.9","2.8","5.8","2.3","N","N","13.2","5.2","12.0","2.4","9.6","2.7","N","N","14.6","3.8","19.0","2.9","18.1","4.1","N","N","19.2","5.1","10.8","2.8","12.2","3.7","N","N","7.5","2.8","17.8","2.7","24.7","4.1","N","N","9.0","3.7","7.9","1.9","13.4","3.4","N","N","1.1","1.1","3.3","1.2","5.4","2.2","N","N","0.7","0.8","63085","4518","84518","7060","101460","9634","36565","6194","77923","4604","100565","7314","N","N","47678","5400","26.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.1","(X)"
"0500000US17199","Williamson County, Illinois","27815","1041","16751","1708","N","N","11064","1634","6.4","2.4","2.0","1.7","N","N","13.4","4.9","7.1","3.1","1.3","1.0","N","N","15.9","6.7","14.6","3.3","12.8","4.0","N","N","18.0","5.6","14.5","2.9","14.3","3.8","N","N","16.4","4.7","14.7","2.9","12.6","3.7","N","N","17.1","5.3","15.8","3.1","19.3","4.4","N","N","10.9","4.2","9.6","2.2","13.3","3.3","N","N","2.9","1.8","12.1","2.9","16.4","4.1","N","N","4.5","3.6","3.3","1.5","5.0","2.3","N","N","0.8","0.9","1.8","1.0","3.0","1.6","N","N","0.0","0.1","43568","3579","56009","7879","74245","10013","26179","3853","59712","5972","75941","8853","N","N","33211","4237","38.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","40.1","(X)"
"0500000US18063","Hendricks County, Indiana","60368","1368","45502","1971","N","N","14866","1939","2.0","0.9","1.4","1.0","N","N","4.3","2.4","1.1","0.6","0.4","0.3","N","N","3.6","2.2","4.3","1.5","3.3","1.5","N","N","9.1","4.6","6.3","1.9","3.4","1.6","N","N","14.6","4.7","11.9","2.7","8.6","2.8","N","N","20.4","6.1","19.4","2.6","19.1","2.9","N","N","21.5","6.2","18.4","2.6","19.6","3.1","N","N","14.3","5.3","22.9","3.0","27.1","3.9","N","N","8.9","4.1","7.7","2.2","9.1","2.6","N","N","3.3","3.7","6.0","1.6","8.0","2.1","N","N","0.0","1.1","80582","2383","90372","4867","100729","6103","49000","4050","98463","7242","111771","9080","N","N","55925","5979","33.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.6","(X)"
"0500000US19155","Pottawattamie County, Iowa","36635","1191","23277","1223","N","N","13358","1132","5.8","1.7","3.6","1.6","N","N","9.7","3.8","4.7","1.7","3.1","1.8","N","N","8.1","3.2","9.9","2.1","7.0","2.1","N","N","16.9","4.8","12.5","2.5","8.9","2.7","N","N","21.6","5.3","13.2","2.3","11.9","2.7","N","N","15.3","4.6","18.7","2.5","20.7","3.3","N","N","14.9","3.9","11.7","1.7","13.1","2.4","N","N","7.1","2.4","16.4","2.5","21.3","3.2","N","N","5.9","2.8","4.2","1.2","5.9","1.9","N","N","0.3","0.4","2.9","1.1","4.5","1.7","N","N","0.1","0.3","55376","4714","68818","5798","86289","8918","30955","2327","71387","4553","86376","6158","N","N","40437","3955","35.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.7","(X)"
